date,y_items
2021-07-01,NHS PORTSMOUTH,0,0.0
2021-07-01,NHS DORSET,0,0.0
2021-07-01,NHS GLOUCESTERSHIRE,0,0.0
2021-07-01,NHS KERNOW,0,0.0
2021-07-01,NHS SOMERSET,0,0.0
2021-07-01,NHS WIRRAL,0,0.0
2021-07-01,NHS NEWCASTLE GATESHEAD,0,0.0
2021-07-01,NHS MANCHESTER,0,0.0
2021-07-01,NHS BUCKINGHAMSHIRE,0,0.0
2021-07-01,NHS BERKSHIRE WEST,0,0.0
2021-07-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2021-07-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2021-07-01,NHS LEEDS,0,0.0
2021-07-01,NHS DERBY AND DERBYSHIRE,0,0.0
2021-07-01,NHS DEVON,0,0.0
2021-07-01,NHS TEES VALLEY,0,0.0
2021-07-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2021-07-01,NHS NORFOLK AND WAVENEY,0,0.0
2021-07-01,NHS CHESHIRE,0,0.0
2021-07-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2021-07-01,NHS SOUTH WEST LONDON,0,0.0
2021-07-01,NHS NORTH YORKSHIRE,0,0.0
2021-07-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2021-07-01,NHS WEST SUSSEX,0,0.0
2021-07-01,NHS LINCOLNSHIRE,0,0.0
2021-07-01,NHS SOUTH EAST LONDON,0,0.0
2021-07-01,NHS NORTHAMPTONSHIRE,0,0.0
2021-07-01,NHS COUNTY DURHAM,0,0.0
2021-07-01,NHS KENT AND MEDWAY,0,0.0
2021-07-01,NHS SURREY HEARTLANDS,0,0.0
2021-07-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2021-07-01,NHS NORTH CENTRAL LONDON,0,0.0
2021-07-01,NHS EAST SUSSEX,0,0.0
2021-07-01,NHS LIVERPOOL,0,0.0
2021-07-01,NHS NORTH TYNESIDE,0,0.0
2021-07-01,NHS BASILDON AND BRENTWOOD,0,0.0
2021-07-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2021-07-01,NHS SOUTHEND,0,0.0
2021-07-01,NHS NORTH EAST LONDON,0,0.0
2021-07-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2021-07-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2021-07-01,NHS FRIMLEY,0,0.0
2021-07-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2021-07-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2021-07-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2021-07-01,NHS NORTH WEST LONDON,0,0.0
2021-07-01,NHS KIRKLEES,0,0.0
2021-08-01,NHS NORTHUMBERLAND,0,0.0
2021-08-01,NHS SOUTH TYNESIDE,0,0.0
2021-08-01,NHS SUNDERLAND,0,0.0
2021-08-01,NHS BLACKBURN WITH DARWEN,0,0.0
2021-08-01,NHS BLACKPOOL,0,0.0
2021-08-01,NHS BOLTON,0,0.0
2021-08-01,NHS BURY,0,0.0
2021-08-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2021-08-01,NHS OLDHAM,0,0.0
2021-08-01,NHS EAST LANCASHIRE,0,0.0
2021-08-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2021-08-01,NHS GREATER PRESTON,0,0.0
2021-08-01,NHS HALTON,0,0.0
2021-08-01,NHS SALFORD,0,0.0
2021-08-01,NHS NORTH CUMBRIA,0,0.0
2021-08-01,NHS KNOWSLEY,0,0.0
2021-08-01,NHS MORECAMBE BAY,0,0.0
2021-08-01,NHS SOUTH SEFTON,0,0.0
2021-08-01,NHS SOUTHPORT AND FORMBY,0,0.0
2021-08-01,NHS STOCKPORT,0,0.0
2021-08-01,NHS ST HELENS,0,0.0
2021-08-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2021-08-01,NHS TRAFFORD,0,0.0
2021-08-01,NHS WARRINGTON,0,0.0
2021-08-01,NHS WEST LANCASHIRE,0,0.0
2021-08-01,NHS WIGAN BOROUGH,0,0.0
2021-08-01,NHS FYLDE AND WYRE,0,0.0
2021-08-01,NHS BARNSLEY,0,0.0
2021-08-01,NHS BASSETLAW,0,0.0
2021-08-01,NHS CALDERDALE,0,0.0
2021-08-01,NHS DONCASTER,0,0.0
2021-08-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2021-08-01,NHS HULL,0,0.0
2021-08-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2021-08-01,NHS NORTH LINCOLNSHIRE,0,0.0
2021-08-01,NHS ROTHERHAM,0,0.0
2021-08-01,NHS SHEFFIELD,0,0.0
2021-08-01,NHS VALE OF YORK,0,0.0
2021-08-01,NHS WAKEFIELD,0,0.0
2021-08-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2021-08-01,NHS LEICESTER CITY,0,0.0
2021-08-01,NHS WEST LEICESTERSHIRE,0,0.0
2021-08-01,NHS CANNOCK CHASE,0,0.0
2021-08-01,NHS EAST STAFFORDSHIRE,0,0.0
2021-08-01,NHS NORTH STAFFORDSHIRE,0,0.0
2021-08-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2021-08-01,NHS STAFFORD AND SURROUNDS,0,0.0
2021-08-01,NHS STOKE ON TRENT,0,0.0
2021-08-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2021-08-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2021-08-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2021-08-01,NHS HERTS VALLEYS,0,0.0
2021-08-01,NHS MID ESSEX,0,0.0
2021-08-01,NHS NORTH EAST ESSEX,0,0.0
2021-08-01,NHS THURROCK,0,0.0
2021-08-01,NHS WEST ESSEX,0,0.0
2021-08-01,NHS WEST SUFFOLK,0,0.0
2021-08-01,NHS BRIGHTON AND HOVE,0,0.0
2021-08-01,NHS MEDWAY,0,0.0
2021-08-01,NHS OXFORDSHIRE,0,0.0
2021-08-01,NHS PORTSMOUTH,0,0.0
2021-08-01,NHS DORSET,0,0.0
2021-08-01,NHS GLOUCESTERSHIRE,0,0.0
2021-08-01,NHS KERNOW,0,0.0
2021-08-01,NHS SOMERSET,0,0.0
2021-08-01,NHS WIRRAL,0,0.0
2021-08-01,NHS NEWCASTLE GATESHEAD,0,0.0
2021-08-01,NHS MANCHESTER,0,0.0
2021-08-01,NHS BUCKINGHAMSHIRE,0,0.0
2021-08-01,NHS BERKSHIRE WEST,0,0.0
2021-08-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2021-08-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2021-08-01,NHS LEEDS,0,0.0
2021-08-01,NHS DERBY AND DERBYSHIRE,0,0.0
2021-08-01,NHS DEVON,0,0.0
2021-08-01,NHS TEES VALLEY,0,0.0
2021-08-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2021-08-01,NHS NORFOLK AND WAVENEY,0,0.0
2021-08-01,NHS CHESHIRE,0,0.0
2021-08-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2021-08-01,NHS SOUTH WEST LONDON,0,0.0
2021-08-01,NHS NORTH YORKSHIRE,0,0.0
2021-08-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2021-08-01,NHS WEST SUSSEX,0,0.0
2021-08-01,NHS LINCOLNSHIRE,0,0.0
2021-08-01,NHS SOUTH EAST LONDON,0,0.0
2021-08-01,NHS NORTHAMPTONSHIRE,0,0.0
2021-08-01,NHS COUNTY DURHAM,0,0.0
2021-08-01,NHS KENT AND MEDWAY,0,0.0
2021-08-01,NHS SURREY HEARTLANDS,0,0.0
2021-08-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2021-08-01,NHS NORTH CENTRAL LONDON,0,0.0
2021-08-01,NHS EAST SUSSEX,0,0.0
2021-08-01,NHS LIVERPOOL,0,0.0
2021-08-01,NHS NORTH TYNESIDE,0,0.0
2021-08-01,NHS BASILDON AND BRENTWOOD,0,0.0
2021-08-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2021-08-01,NHS SOUTHEND,0,0.0
2021-08-01,NHS NORTH EAST LONDON,0,0.0
2021-08-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2021-08-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2021-08-01,NHS FRIMLEY,0,0.0
2021-08-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2021-08-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2021-08-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2021-08-01,NHS NORTH WEST LONDON,0,0.0
2021-08-01,NHS KIRKLEES,0,0.0
2021-09-01,NHS NORTHUMBERLAND,0,0.0
2021-09-01,NHS SOUTH TYNESIDE,0,0.0
2021-09-01,NHS SUNDERLAND,0,0.0
2021-09-01,NHS BLACKBURN WITH DARWEN,0,0.0
2021-09-01,NHS BLACKPOOL,0,0.0
2021-09-01,NHS BOLTON,0,0.0
2021-09-01,NHS BURY,0,0.0
2021-09-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2021-09-01,NHS OLDHAM,0,0.0
2021-09-01,NHS EAST LANCASHIRE,0,0.0
2021-09-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2021-09-01,NHS GREATER PRESTON,0,0.0
2021-09-01,NHS HALTON,0,0.0
2021-09-01,NHS SALFORD,0,0.0
2021-09-01,NHS NORTH CUMBRIA,0,0.0
2021-09-01,NHS KNOWSLEY,0,0.0
2021-09-01,NHS MORECAMBE BAY,0,0.0
2021-09-01,NHS SOUTH SEFTON,0,0.0
2021-09-01,NHS SOUTHPORT AND FORMBY,0,0.0
2021-09-01,NHS STOCKPORT,0,0.0
2021-09-01,NHS ST HELENS,0,0.0
2021-09-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2021-09-01,NHS TRAFFORD,0,0.0
2021-09-01,NHS WARRINGTON,0,0.0
2021-09-01,NHS WEST LANCASHIRE,0,0.0
2021-09-01,NHS WIGAN BOROUGH,0,0.0
2021-09-01,NHS FYLDE AND WYRE,0,0.0
2021-09-01,NHS BARNSLEY,0,0.0
2021-09-01,NHS BASSETLAW,0,0.0
2021-09-01,NHS CALDERDALE,0,0.0
2021-09-01,NHS DONCASTER,0,0.0
2021-09-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2021-09-01,NHS HULL,0,0.0
2021-09-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2021-09-01,NHS NORTH LINCOLNSHIRE,0,0.0
2021-09-01,NHS ROTHERHAM,0,0.0
2021-09-01,NHS SHEFFIELD,0,0.0
2021-09-01,NHS VALE OF YORK,0,0.0
2021-09-01,NHS WAKEFIELD,0,0.0
2021-09-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2021-09-01,NHS LEICESTER CITY,0,0.0
2021-09-01,NHS WEST LEICESTERSHIRE,0,0.0
2021-09-01,NHS CANNOCK CHASE,0,0.0
2021-09-01,NHS EAST STAFFORDSHIRE,0,0.0
2021-09-01,NHS NORTH STAFFORDSHIRE,0,0.0
2021-09-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2021-09-01,NHS STAFFORD AND SURROUNDS,0,0.0
2021-09-01,NHS STOKE ON TRENT,0,0.0
2021-09-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2021-09-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2021-09-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2021-09-01,NHS HERTS VALLEYS,0,0.0
2021-09-01,NHS MID ESSEX,0,0.0
2021-09-01,NHS NORTH EAST ESSEX,0,0.0
2021-09-01,NHS THURROCK,0,0.0
2021-09-01,NHS WEST ESSEX,0,0.0
2021-09-01,NHS WEST SUFFOLK,0,0.0
2021-09-01,NHS BRIGHTON AND HOVE,0,0.0
2021-09-01,NHS MEDWAY,0,0.0
2021-09-01,NHS OXFORDSHIRE,0,0.0
2021-09-01,NHS PORTSMOUTH,0,0.0
2021-09-01,NHS DORSET,0,0.0
2021-09-01,NHS GLOUCESTERSHIRE,0,0.0
2021-09-01,NHS KERNOW,0,0.0
2021-09-01,NHS SOMERSET,0,0.0
2021-09-01,NHS WIRRAL,0,0.0
2021-09-01,NHS NEWCASTLE GATESHEAD,0,0.0
2021-09-01,NHS MANCHESTER,0,0.0
2021-09-01,NHS BUCKINGHAMSHIRE,0,0.0
2021-09-01,NHS BERKSHIRE WEST,0,0.0
2021-09-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2021-09-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2021-09-01,NHS LEEDS,0,0.0
2021-09-01,NHS DERBY AND DERBYSHIRE,0,0.0
2021-09-01,NHS DEVON,0,0.0
2021-09-01,NHS TEES VALLEY,0,0.0
2021-09-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2021-09-01,NHS NORFOLK AND WAVENEY,0,0.0
2021-09-01,NHS CHESHIRE,0,0.0
2021-09-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2021-09-01,NHS SOUTH WEST LONDON,0,0.0
2021-09-01,NHS NORTH YORKSHIRE,0,0.0
2021-09-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2021-09-01,NHS WEST SUSSEX,0,0.0
2021-09-01,NHS LINCOLNSHIRE,0,0.0
2021-09-01,NHS SOUTH EAST LONDON,0,0.0
2021-09-01,NHS NORTHAMPTONSHIRE,0,0.0
2021-09-01,NHS COUNTY DURHAM,0,0.0
2021-09-01,NHS KENT AND MEDWAY,0,0.0
2021-09-01,NHS SURREY HEARTLANDS,0,0.0
2021-09-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2021-09-01,NHS NORTH CENTRAL LONDON,0,0.0
2021-09-01,NHS EAST SUSSEX,0,0.0
2021-09-01,NHS LIVERPOOL,0,0.0
2021-09-01,NHS NORTH TYNESIDE,0,0.0
2021-09-01,NHS BASILDON AND BRENTWOOD,0,0.0
2021-09-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2021-09-01,NHS SOUTHEND,0,0.0
2021-09-01,NHS NORTH EAST LONDON,0,0.0
2021-09-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2021-09-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2021-09-01,NHS FRIMLEY,0,0.0
2021-09-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2021-09-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2021-09-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2021-09-01,NHS NORTH WEST LONDON,0,0.0
2021-09-01,NHS KIRKLEES,0,0.0
2021-10-01,NHS NORTHUMBERLAND,0,0.0
2021-10-01,NHS SOUTH TYNESIDE,0,0.0
2021-10-01,NHS SUNDERLAND,0,0.0
2021-10-01,NHS BLACKBURN WITH DARWEN,0,0.0
2021-10-01,NHS BLACKPOOL,0,0.0
2021-10-01,NHS BOLTON,0,0.0
2021-10-01,NHS BURY,0,0.0
2021-10-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2021-10-01,NHS OLDHAM,0,0.0
2021-10-01,NHS EAST LANCASHIRE,0,0.0
2021-10-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2021-10-01,NHS GREATER PRESTON,0,0.0
2021-10-01,NHS HALTON,0,0.0
2021-10-01,NHS SALFORD,0,0.0
2021-10-01,NHS NORTH CUMBRIA,0,0.0
2021-10-01,NHS KNOWSLEY,0,0.0
2021-10-01,NHS MORECAMBE BAY,0,0.0
2021-10-01,NHS SOUTH SEFTON,0,0.0
2021-10-01,NHS SOUTHPORT AND FORMBY,0,0.0
2021-10-01,NHS STOCKPORT,0,0.0
2021-10-01,NHS ST HELENS,0,0.0
2021-10-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2021-10-01,NHS TRAFFORD,0,0.0
2021-10-01,NHS WARRINGTON,0,0.0
2021-10-01,NHS WEST LANCASHIRE,0,0.0
2021-10-01,NHS WIGAN BOROUGH,0,0.0
2021-10-01,NHS FYLDE AND WYRE,0,0.0
2021-10-01,NHS BARNSLEY,0,0.0
2021-10-01,NHS BASSETLAW,0,0.0
2021-10-01,NHS CALDERDALE,0,0.0
2021-10-01,NHS DONCASTER,0,0.0
2021-10-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2021-10-01,NHS HULL,0,0.0
2021-10-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2021-10-01,NHS NORTH LINCOLNSHIRE,0,0.0
2021-10-01,NHS ROTHERHAM,0,0.0
2021-10-01,NHS SHEFFIELD,0,0.0
2021-10-01,NHS VALE OF YORK,0,0.0
2021-10-01,NHS WAKEFIELD,0,0.0
2021-10-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2021-10-01,NHS LEICESTER CITY,0,0.0
2021-10-01,NHS WEST LEICESTERSHIRE,0,0.0
2021-10-01,NHS CANNOCK CHASE,0,0.0
2021-10-01,NHS EAST STAFFORDSHIRE,0,0.0
2021-10-01,NHS NORTH STAFFORDSHIRE,0,0.0
2021-10-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2021-10-01,NHS STAFFORD AND SURROUNDS,0,0.0
2021-10-01,NHS STOKE ON TRENT,0,0.0
2021-10-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,0,0.0
2021-10-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2021-10-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2021-10-01,NHS HERTS VALLEYS,0,0.0
2021-10-01,NHS MID ESSEX,0,0.0
2021-10-01,NHS NORTH EAST ESSEX,0,0.0
2021-10-01,NHS THURROCK,0,0.0
2021-10-01,NHS WEST ESSEX,0,0.0
2021-10-01,NHS WEST SUFFOLK,0,0.0
2021-10-01,NHS BRIGHTON AND HOVE,0,0.0
2021-10-01,NHS MEDWAY,0,0.0
2021-10-01,NHS OXFORDSHIRE,0,0.0
2021-10-01,NHS PORTSMOUTH,0,0.0
2021-10-01,NHS DORSET,0,0.0
2021-10-01,NHS GLOUCESTERSHIRE,0,0.0
2021-10-01,NHS KERNOW,0,0.0
2021-10-01,NHS SOMERSET,0,0.0
2021-10-01,NHS WIRRAL,0,0.0
2021-10-01,NHS NEWCASTLE GATESHEAD,0,0.0
2021-10-01,NHS MANCHESTER,0,0.0
2021-10-01,NHS BUCKINGHAMSHIRE,0,0.0
2021-10-01,NHS BERKSHIRE WEST,0,0.0
2021-10-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2021-10-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2021-10-01,NHS LEEDS,0,0.0
2021-10-01,NHS DERBY AND DERBYSHIRE,0,0.0
2021-10-01,NHS DEVON,0,0.0
2021-10-01,NHS TEES VALLEY,0,0.0
2021-10-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2021-10-01,NHS NORFOLK AND WAVENEY,0,0.0
2021-10-01,NHS CHESHIRE,0,0.0
2021-10-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2021-10-01,NHS SOUTH WEST LONDON,0,0.0
2021-10-01,NHS NORTH YORKSHIRE,0,0.0
2021-10-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2021-10-01,NHS WEST SUSSEX,0,0.0
2021-10-01,NHS LINCOLNSHIRE,0,0.0
2021-10-01,NHS SOUTH EAST LONDON,0,0.0
2021-10-01,NHS NORTHAMPTONSHIRE,0,0.0
2021-10-01,NHS COUNTY DURHAM,0,0.0
2021-10-01,NHS KENT AND MEDWAY,0,0.0
2021-10-01,NHS SURREY HEARTLANDS,0,0.0
2021-10-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",0,0.0
2021-10-01,NHS NORTH CENTRAL LONDON,0,0.0
2021-10-01,NHS EAST SUSSEX,0,0.0
2021-10-01,NHS LIVERPOOL,0,0.0
2021-10-01,NHS NORTH TYNESIDE,0,0.0
2021-10-01,NHS BASILDON AND BRENTWOOD,0,0.0
2021-10-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2021-10-01,NHS SOUTHEND,0,0.0
2021-10-01,NHS NORTH EAST LONDON,0,0.0
2021-10-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2021-10-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2021-10-01,NHS FRIMLEY,0,0.0
2021-10-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2021-10-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2021-10-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2021-10-01,NHS NORTH WEST LONDON,0,0.0
2021-10-01,NHS KIRKLEES,0,0.0
2021-11-01,NHS SOUTH TYNESIDE,0,0.0
2021-11-01,NHS SUNDERLAND,0,0.0
2021-11-01,NHS BLACKBURN WITH DARWEN,0,0.0
2021-11-01,NHS BLACKPOOL,0,0.0
2021-11-01,NHS BOLTON,0,0.0
2021-11-01,NHS BURY,0,0.0
2021-11-01,NHS CHORLEY AND SOUTH RIBBLE,0,0.0
2021-11-01,NHS OLDHAM,0,0.0
2021-11-01,NHS EAST LANCASHIRE,0,0.0
2021-11-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",0,0.0
2021-11-01,NHS GREATER PRESTON,0,0.0
2021-11-01,NHS HALTON,0,0.0
2021-11-01,NHS SALFORD,0,0.0
2021-11-01,NHS NORTH CUMBRIA,0,0.0
2021-11-01,NHS KNOWSLEY,0,0.0
2021-11-01,NHS MORECAMBE BAY,0,0.0
2021-11-01,NHS SOUTH SEFTON,0,0.0
2021-11-01,NHS SOUTHPORT AND FORMBY,0,0.0
2021-11-01,NHS STOCKPORT,0,0.0
2021-11-01,NHS ST HELENS,0,0.0
2021-11-01,NHS TAMESIDE AND GLOSSOP,0,0.0
2021-11-01,NHS TRAFFORD,0,0.0
2021-11-01,NHS WARRINGTON,0,0.0
2021-11-01,NHS WEST LANCASHIRE,0,0.0
2021-11-01,NHS WIGAN BOROUGH,0,0.0
2021-11-01,NHS FYLDE AND WYRE,0,0.0
2021-11-01,NHS BARNSLEY,0,0.0
2021-11-01,NHS BASSETLAW,0,0.0
2021-11-01,NHS CALDERDALE,0,0.0
2021-11-01,NHS DONCASTER,0,0.0
2021-11-01,NHS EAST RIDING OF YORKSHIRE,0,0.0
2021-11-01,NHS HULL,0,0.0
2021-11-01,NHS NORTH EAST LINCOLNSHIRE,0,0.0
2021-11-01,NHS NORTH LINCOLNSHIRE,0,0.0
2021-11-01,NHS ROTHERHAM,0,0.0
2021-11-01,NHS SHEFFIELD,0,0.0
2021-11-01,NHS VALE OF YORK,0,0.0
2021-11-01,NHS WAKEFIELD,0,0.0
2021-11-01,NHS EAST LEICESTERSHIRE AND RUTLAND,0,0.0
2021-11-01,NHS LEICESTER CITY,0,0.0
2021-11-01,NHS WEST LEICESTERSHIRE,0,0.0
2021-11-01,NHS CANNOCK CHASE,0,0.0
2021-11-01,NHS EAST STAFFORDSHIRE,0,0.0
2021-11-01,NHS NORTH STAFFORDSHIRE,0,0.0
2021-11-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,0,0.0
2021-11-01,NHS STAFFORD AND SURROUNDS,0,0.0
2021-11-01,NHS STOKE ON TRENT,0,0.0
2021-11-01,NHS EAST AND NORTH HERTFORDSHIRE,0,0.0
2021-11-01,NHS IPSWICH AND EAST SUFFOLK,0,0.0
2021-11-01,NHS HERTS VALLEYS,0,0.0
2021-11-01,NHS MID ESSEX,0,0.0
2021-11-01,NHS NORTH EAST ESSEX,0,0.0
2021-11-01,NHS THURROCK,0,0.0
2021-11-01,NHS WEST ESSEX,0,0.0
2021-11-01,NHS WEST SUFFOLK,0,0.0
2021-11-01,NHS BRIGHTON AND HOVE,0,0.0
2021-11-01,NHS MEDWAY,0,0.0
2021-11-01,NHS OXFORDSHIRE,0,0.0
2021-11-01,NHS PORTSMOUTH,0,0.0
2021-11-01,NHS DORSET,0,0.0
2021-11-01,NHS GLOUCESTERSHIRE,0,0.0
2021-11-01,NHS KERNOW,0,0.0
2021-11-01,NHS WIRRAL,0,0.0
2021-11-01,NHS NEWCASTLE GATESHEAD,0,0.0
2021-11-01,NHS MANCHESTER,0,0.0
2021-11-01,NHS BUCKINGHAMSHIRE,0,0.0
2021-11-01,NHS BERKSHIRE WEST,0,0.0
2021-11-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",0,0.0
2021-11-01,NHS BIRMINGHAM AND SOLIHULL,0,0.0
2021-11-01,NHS LEEDS,0,0.0
2021-11-01,NHS DERBY AND DERBYSHIRE,0,0.0
2021-11-01,NHS DEVON,0,0.0
2021-11-01,NHS TEES VALLEY,0,0.0
2021-11-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,0,0.0
2021-11-01,NHS NORFOLK AND WAVENEY,0,0.0
2021-11-01,NHS CHESHIRE,0,0.0
2021-11-01,NHS BRADFORD DISTRICT AND CRAVEN,0,0.0
2021-11-01,NHS SOUTH WEST LONDON,0,0.0
2021-11-01,NHS NORTH YORKSHIRE,0,0.0
2021-11-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,0,0.0
2021-11-01,NHS LINCOLNSHIRE,0,0.0
2021-11-01,NHS SOUTH EAST LONDON,0,0.0
2021-11-01,NHS NORTHAMPTONSHIRE,0,0.0
2021-11-01,NHS COUNTY DURHAM,0,0.0
2021-11-01,NHS SURREY HEARTLANDS,0,0.0
2021-11-01,NHS NORTH CENTRAL LONDON,0,0.0
2021-11-01,NHS LIVERPOOL,0,0.0
2021-11-01,NHS NORTH TYNESIDE,0,0.0
2021-11-01,NHS BASILDON AND BRENTWOOD,0,0.0
2021-11-01,NHS CASTLE POINT AND ROCHFORD,0,0.0
2021-11-01,NHS SOUTHEND,0,0.0
2021-11-01,NHS NORTH EAST LONDON,0,0.0
2021-11-01,NHS COVENTRY AND WARWICKSHIRE,0,0.0
2021-11-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,0,0.0
2021-11-01,NHS FRIMLEY,0,0.0
2021-11-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",0,0.0
2021-11-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",0,0.0
2021-11-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",0,0.0
2021-11-01,NHS NORTH WEST LONDON,0,0.0
2021-11-01,NHS KIRKLEES,0,0.0
2021-11-01,NHS NORTHUMBERLAND,1,51.31
2021-11-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1,51.31
2021-11-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1,51.31
2021-11-01,NHS EAST SUSSEX,1,51.31
2021-11-01,NHS KENT AND MEDWAY,2,102.62
2021-11-01,NHS SOMERSET,3,153.93
2021-11-01,NHS WEST SUSSEX,3,153.93
